Fecha,Pasajeros,Origen,Destino,Tipo de trafico,Año,Mes
2016-09-01,17262,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2016,9
2016-10-01,15033,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2016,10
2016-11-01,12467,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2016,11
2016-12-01,12585,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2016,12
2017-01-01,12732,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,1
2017-02-01,11889,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,2
2017-03-01,14467,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,3
2017-04-01,14512,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,4
2017-05-01,15313,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,5
2017-06-01,15006,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,6
2017-07-01,18897,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,7
2017-08-01,18349,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,8
2017-09-01,14637,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,9
2017-10-01,15515,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,10
2017-11-01,13617,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,11
2017-12-01,12714,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2017,12
2018-01-01,13768,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,1
2018-02-01,13051,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,2
2018-03-01,15450,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,3
2018-04-01,15703,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,4
2018-05-01,17381,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,5
2018-06-01,17974,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,6
2018-07-01,18273,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,7
2018-08-01,21054,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,8
2018-09-01,16765,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,9
2018-10-01,18132,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,10
2018-11-01,15407,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,11
2018-12-01,13753,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2018,12
2019-01-01,12752,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,1
2019-02-01,10374,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,2
2019-03-01,12888,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,3
2019-04-01,11692,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,4
2019-05-01,13512,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,5
2019-06-01,12338,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,6
2019-07-01,12366,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,7
2019-08-01,14019,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,8
2019-09-01,11373,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,9
2019-10-01,12798,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,10
2019-11-01,11703,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,11
2019-12-01,11050,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2019,12
2022-01-01,6245,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,1
2022-02-01,5813,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,2
2022-03-01,8740,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,3
2022-04-01,10553,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,4
2022-05-01,10282,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,5
2022-06-01,11127,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,6
2022-07-01,12410,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,7
2022-08-01,12315,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,8
2022-09-01,11410,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,9
2022-10-01,11749,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,10
2022-11-01,11216,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,11
2022-12-01,11342,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2022,12
2023-01-01,9985,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,1
2023-02-01,9765,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,2
2023-03-01,12171,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,3
2023-04-01,12109,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,4
2023-05-01,11748,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,5
2023-06-01,11814,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,6
2023-07-01,11938,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,7
2023-08-01,11962,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,8
2023-09-01,11182,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,9
2023-10-01,11987,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,10
2023-11-01,11576,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,11
2023-12-01,11442,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2023,12
2024-01-01,11001,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,1
2024-02-01,10310,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,2
2024-03-01,12048,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,3
2024-04-01,11042,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,4
2024-05-01,10870,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,5
2024-06-01,11744,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,6
2024-07-01,12162,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,7
2024-08-01,11829,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,8
2024-09-01,11137,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,9
2024-10-01,11600,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,10
2024-11-01,11534,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,11
2024-12-01,11258,ADOLFO SUAREZ MADRID-BARAJAS airport,HELSINKI/VANTAA airport,Salida,2024,12
2011-01-01,3833,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,1
2011-02-01,4449,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,2
2011-03-01,7227,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,3
2011-04-01,10346,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,4
2011-05-01,9664,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,5
2011-06-01,10401,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,6
2011-07-01,10647,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,7
2011-08-01,10345,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,8
2011-09-01,8624,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,9
2011-10-01,9406,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,10
2011-11-01,7998,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,11
2011-12-01,7992,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2011,12
2012-01-01,7542,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,1
2012-02-01,8666,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,2
2012-03-01,9201,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,3
2012-04-01,9622,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,4
2012-05-01,9565,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,5
2012-06-01,8410,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,6
2012-07-01,9828,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,7
2012-08-01,9330,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,8
2012-09-01,7843,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,9
2012-10-01,8125,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,10
2012-11-01,4532,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,11
2012-12-01,3359,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2012,12
2017-01-01,6026,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,1
2017-02-01,5964,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,2
2017-03-01,6980,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,3
2017-04-01,9375,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,4
2017-05-01,10171,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,5
2017-06-01,10371,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,6
2017-07-01,9757,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,7
2017-08-01,7827,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,8
2017-09-01,9312,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,9
2017-10-01,10297,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,10
2017-11-01,8869,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,11
2017-12-01,9375,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2017,12
2018-01-01,9399,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,1
2018-02-01,9772,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,2
2018-03-01,10219,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,3
2018-04-01,13580,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,4
2018-05-01,12665,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,5
2018-06-01,11497,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,6
2018-07-01,11274,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,7
2018-08-01,8522,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,8
2018-09-01,11027,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,9
2018-10-01,11479,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,10
2018-11-01,10296,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,11
2018-12-01,10305,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2018,12
2019-01-01,10044,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,1
2019-02-01,10385,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,2
2019-03-01,10572,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,3
2019-04-01,13170,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,4
2019-05-01,16658,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,5
2019-06-01,15450,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,6
2019-07-01,14826,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,7
2019-08-01,11215,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,8
2019-09-01,15154,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,9
2019-10-01,17154,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,10
2019-11-01,14670,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,11
2019-12-01,14218,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2019,12
2022-01-01,11265,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2022,1
2022-02-01,11771,ADOLFO SUAREZ MADRID-BARAJAS airport,BORDEAUX-MERIGNAC airport,Salida,2022,2
